Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
0,Nick Collins,Influence in Early Electronic Dance Music: An Audio Content Analysis Investigation.,2012,https://doi.org/10.5281/zenodo.1417621,"Nick Collins, University of Sussex, GBR, education","Audio content analysis can assist investigation of musi-
cal inﬂuence, given a corpus of date-annotated works. We
study a number of techniques which illuminate musicolog-
ical questions on genre and creative inﬂuence. By applying
machine learning tests and statistical analysis to a database
of early EDM tracks, we examine how distinct putatively
different musical genres really are, the retrospectively la-
belled Detroit techno and Chicago house being the core
case study. Further, by building predictive models based on
works from earlier years, both by a priori assumed genre
groups and by individual tracks, we examine questions of
inﬂuence, and whether Detroit techno really is a sort of
electronic future funk, and Chicago house an electronic ex-
tension of disco. We discuss the implications and prospects
for modeling musical inﬂuence."
1,Kerstin Neubarth;Izaro Goienetxea;Colin Johnson;Darrell Conklin,Association Mining of Folk Music Genres and Toponyms.,2012,https://doi.org/10.5281/zenodo.1417643,"Kerstin Neubarth, Canterbury Christ Church University, GBR, education, School of Computing, University of Kent, GBR, education;Izaro Goienetxea, Department of Computer Science and Artificial Intelligence, University of the Basque Country UPV/EHU, ESP, education;Colin G. Johnson, School of Computing, University of Kent, GBR, education;Darrell Conklin, Department of Computer Science and Artificial Intelligence, University of the Basque Country UPV/EHU, ESP, education, IKERBASQUE, Basque Foundation for Science, ESP, facility","This paper demonstrates how association rule mining can be applied to discover relations between two ontologies of folk music: a genre and a region ontology. Genre–region associations have been widely studied in folk music research but have been neglected in music information retrieval. We present a method of association rule mining with constraints consisting of rule templates and rule evaluation measures to identify different, musicologically motivated, categories of genre–region associations. The method is applied to a corpus of 1902 Basque folk tunes, and several interesting rules and rule sets are discovered."
2,Tan Hakan Özaslan;Xavier Serra;Josep Lluís Arcos,Characterization of Embellishments in Ney Performances of Makam Music in Turkey.,2012,https://doi.org/10.5281/zenodo.1416008,,
3,Yi-Hsuan Yang;Xiao Hu 0001,Cross-cultural Music Mood Classification: A Comparison on English and Chinese Songs.,2012,https://doi.org/10.5281/zenodo.1416666,"Yi-Hsuan Yang, Academia Sinica, TWN, facility;Xiao Hu, University of Denver, USA, education","""Most existing studies on music mood classification have been focusing on Western music while little research has investigated whether mood categories, audio features, and classification models developed from Western music are applicable to non-Western music. This paper attempts to answer this question through a comparative study on English and Chinese songs. Specifically, a set of Chinese pop songs were annotated using an existing mood taxonomy developed for English songs. Six sets of audio features commonly used on Western music (e.g., timbre, rhythm) were extracted from both Chinese and English songs, and mood classification performances based on these feature sets were compared. In addition, experiments were conducted to test the generalizability of classification models across English and Chinese songs. Results of this study shed light on cross-cultural applicability of research results on music mood classification."""
4,Geoffroy Peeters;Karën Fort,Towards a (Better) Definition of the Description of Annotated MIR Corpora.,2012,https://doi.org/10.5281/zenodo.1417871,"Geoffroy Peeters, STMS IRCAM-CNRS-UPMC, FRA, facility;Kar¨en Fort, INIST-CNRS & Université Paris 13, Sorbonne Paris Cité, LIPN, FRA, education","Today, annotated MIR corpora are provided by various research labs or companies, each one using its own annotation methodology, concept definitions, and formats. This is not an issue as such. However, the lack of descriptions of the methodology used—how the corpus was actually annotated, and by whom—and of the annotated concepts, i.e. what is actually described, is a problem with respect to the sustainability, usability, and sharing of the corpora. Experience shows that it is essential to define precisely how annotations are supplied and described. We propose here a survey and consolidation report on the nature of the annotated corpora used and shared in MIR, with proposals for the axis against which corpora can be described so to enable effective comparison and the inherent influence this has on tasks performed using them."
5,Diane Watson;Regan L. Mandryk,Modeling Musical Mood From Audio Features and Listening Context on an In-Situ Data Set.,2012,https://doi.org/10.5281/zenodo.1415234,"Diane Watson, University of Saskatchewan, CAN, education;Regan L. Mandryk, University of Saskatchewan, CAN, education","Real-life listening experiences contain a wide range of music types and genres.  We create the first model of musical mood using a data set gathered in-situ during a user’s daily life. We show that while audio features, song lyrics and socially created tags can be used to successfully model musical mood with classification accuracies greater than chance, adding contextual information such as the listener’s affective state or listening context can improve classification accuracy. We successfully classify musical arousal with a classification accuracy of 67% and musical valence with an accuracy of 75% when using both musical features and listening context."
6,Eric Battenberg;David Wessel,Analyzing Drum Patterns Using Conditional Deep Belief Networks.,2012,https://doi.org/10.5281/zenodo.1417955,"Eric Battenberg, University of California, Berkeley, USA, education;David Wessel, University of California, Berkeley, USA, education","We present a system for the high-level analysis of beat-synchronous drum patterns to be used as part of a comprehensive rhythmic understanding system. We use a multi-layer neural network, which is greedily pre-trained layer-by-layer using restriced Boltzmann machines (RBMs), in order to model the contextual time-sequence information of a drum pattern. For the input layer of the network, we use a conditional RBM, which has been shown to be an effective generative model of multi-dimensional sequences. Subsequent layers of the neural network can be pre-trained as conditional or standard RBMs in order to learn higher-level rhythmic features. We show that this model can be fine-tuned in a discriminative manner to make accurate predictions about beat-measure alignment. The model generalizes well to multiple rhythmic styles due to the distributed state-space of the multi-layer neural network. In addition, the outputs of the discriminative network can serve as posterior probabilities over beat-alignment labels. These posterior probabilities can be used for Viterbi decoding in a hidden Markov model in order to maintain temporal continuity of the predicted information."
7,Erdem Ünal;Baris Bozkurt;Mustafa Kemal Karaosmanoglu,N-gram Based Statistical Makam Detection on Makam Music in Turkey Using Symbolic Data.,2012,https://doi.org/10.5281/zenodo.1417459,"Erdem Ünal, TÜBİTAK-BİLGEM, TUR, facility;Barış Bozkurt, Bahçeşehir University, TUR, education;M. Kemal Karaosmanoğlu, Yildiz Technical University, TUR, education","This work studies the effect of different score representations and the potential of n-grams in makam classification for traditional makam music in Turkey. While makams are defined with various characteristics including a distinct set of pitches, pitch hierarchy, melodic direction, typical phrases and typical makam transitions, such characteristics result in certain n-gram distributions which can be used for makam detection effectively. 13 popular makams, some of which are very similar to each other, are used in this study. Using the leave-one-out strategy, makam models are created statistically and tested against the left out music piece. Tests indicate that n-gram based statistical modeling and perplexity based similarity metric can be effectively used for makam detection. However the main dimension that cannot be captured is the overall progression which is the most unique feature for classification of close makams that uses the same scale notes as well as the same tonic."
8,Sebastian Böck;Florian Krebs;Markus Schedl,Evaluating the Online Capabilities of Onset Detection Methods.,2012,https://doi.org/10.5281/zenodo.1416036,"Sebastian Böck, Johannes Kepler University, AUT, education;Florian Krebs, Johannes Kepler University, AUT, education;Markus Schedl, Johannes Kepler University, AUT, education","In this paper, we evaluate various onset detection algorithms in terms of their online capabilities. Most methods use some kind of normalization over time, which renders them unusable for online tasks. We modified existing methods to enable online application and evaluated their performance on a large dataset consisting of 27,774 annotated onsets. We focus particularly on the incorporated preprocessing and peak detection methods. We show that, with the right choice of parameters, the maximum achievable performance is in the same range as that of offline algorithms, and that preprocessing can improve the results considerably. Furthermore, we propose a new onset detection method based on the common spectral flux and a new peak-picking method which outperforms traditional methods both online and offline and works with audio signals of various volume levels."
9,Peter Grosche;Joan Serrà;Meinard Müller;Josep Lluís Arcos,Structure-Based Audio Fingerprinting for Music Retrieval.,2012,https://doi.org/10.5281/zenodo.1416170,"Peter Grosche, Saarland University, DEU, education, MPI Informatik, DEU, facility;Joan Serr`a, Artificial Intelligence Research Institute (IIIA-CSIC), ESP, facility;Meinard Müller, Bonn University, DEU, education, MPI Informatik, DEU, facility;Josep Ll. Arcos, Artificial Intelligence Research Institute (IIIA-CSIC), ESP, facility","Content-based approaches to music retrieval are of great relevance as they do not require any kind of manually generated annotations. In this paper, we introduce the concept of structure fingerprints, which are compact descriptors of the musical structure of an audio recording. Given a recorded music performance, structure fingerprints facilitate the retrieval of other performances sharing the same underlying structure. Avoiding any explicit determination of musical structure, our fingerprints can be thought of as a probability density function derived from a self-similarity matrix. We show that the proposed fingerprints can be compared by using simple Euclidean distances without using any kind of complex warping operations required in previous approaches. Experiments on a collection of Chopin Mazurkas reveal that structure fingerprints facilitate robust and efficient content-based music retrieval. Furthermore, we give a musically informed discussion that also deepens the understanding of this popular Mazurka dataset."
