Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
0,Samer M. Abdallah;Mark D. Plumbley,Polyphonic transcription by non-negative sparse coding of power spectra.,2004,https://doi.org/10.5281/zenodo.1415072,"Samer A. Abdallah+Queen Mary, University of London>GBR>education|Centre for Digital Music>GBR>facility;Mark D. Plumbley+Queen Mary, University of London>GBR>education|Centre for Digital Music>GBR>facility","We present a system for adaptive spectral basis decomposition that learns to identify independent spectral features given a sequence of short-term Fourier spectra. When applied to recordings of polyphonic piano music, the individual notes are identified as salient features, and hence each short-term spectrum is decomposed into a sum of note spectra; the resulting encoding can be used as a basis for polyphonic transcription. The system is based on a probabilistic model equivalent to a form of noisy independent component analysis (ICA) or sparse coding with non-negativity constraints. We introduce a novel modification to this model that recognises that a short-term Fourier spectrum can be thought of as a noisy realisation of the power spectral density of an underlying Gaussian process, where the noise is essentially multiplicative and non-Gaussian. Results are presented for an analysis of a live recording of polyphonic piano music."
1,Norman H. Adams;Mark A. Bartsch;Jonah Shifrin;Gregory H. Wakefield,Time Series Alignment for Music Information Retrieval.,2004,https://doi.org/10.5281/zenodo.1415694,Norman H. Adams+University of Michigan>USA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown;Mark A. Bartsch+University of Michigan>USA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown;Jonah B. Shifrin+University of Michigan>USA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown;Gregory H. Wakefield+University of Michigan>USA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown,"Time series representations are common in MIR applications such as query-by-humming, where a sung query might be represented by a series of ‘notes’ for database retrieval. While such a transcription into a sequence of (pitch, duration) pairs is convenient and musically intuitive, there is no evidence that it is an optimal representation. The present work explores three time series representations for sung queries: a sequence of notes, a ‘smooth’ pitch contour, and a novel sequence of pitch histograms. Dynamic alignment procedures are described for the three representations. Multiple continuity constraints are explored and a modified dynamic alignment procedure is described for the histogram representation. We measure the performance of the three representations using a collection of naturally sung queries applied to a target database of varying size. The results show that the note representation lends itself to rapid retrieval whereas the contour representation lends itself to robust performance. The histogram representation yields performance nearly as robust as the contour representation, but with computational complexity similar to the note representation."
2,Philippe Aigrain,Whose future is it?,2004,https://doi.org/10.5281/zenodo.1416404,Philippe Aigrain+Sopinspace>ESP>company,""""""
3,Miguel A. Alonso;Gaël Richard;Bertrand David,Tempo And Beat Estimation Of Musical Signals.,2004,https://doi.org/10.5281/zenodo.1415784,Miguel Alonso+ENST-GET>FRA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown;Bertrand David+ENST-GET>FRA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown;Gaël Richard+ENST-GET>FRA>education|Unknown>Unknown>Unknown|Unknown>Unknown>Unknown,"Tempo estimation is fundamental in automatic music processing and in many multimedia applications. This paper presents an automatic tempo tracking system that processes audio recordings and determines the beats per minute and temporal beat location. The concept of spectral energy flux is deﬁned and leads to an efﬁcient note onset detector. The algorithm involves three stages: a front-end analysis that efﬁciently extracts onsets, a periodicity detection block and the temporal estimation of beat locations. The performance of the proposed method is evaluated using a large database of 489 excerpts from several musical genres. The global recognition rate is 89.7 %. Results are discussed and compared to other tempo estimation systems."
4,Jean-Julien Aucouturier;François Pachet,Tools and Architecture for the Evaluation of Similarity Measures : Case Study of Timbre Similarity.,2004,https://doi.org/10.5281/zenodo.1416562,Jean-Julien Aucouturier+SONY CSL Paris>FRA>company|SONY CSL Paris>FRA>company;Francois Pachet+SONY CSL Paris>FRA>company|SONY CSL Paris>FRA>company,"The systematic testing of the very many parameters and algorithmic variants involved in the design of high-level music descriptors at large, and similarity measure in particular, is a daunting task, which requires the building of a general architecture which is nearly as complex as a full-fledged Music Browsing system. In this paper, we report on experiments done in an attempt to improve the performance of the music similarity measure described in [2], using the Cuidado Music Browser ([8]). We do not principally report on the actual results of the evaluation, but rather on the methodology and the various tools that were built to support such a task. We show that many non-technical browsing features are useful at various stages of the evaluation process, and in turn that some of the tools developed for the expert user can be reinjected into the Music Browser, and benefit the non-technical user."
5,Jean-Julien Aucouturier;François Pachet;Peter Hanappe,From Sound Sampling To Song Sampling.,2004,https://doi.org/10.5281/zenodo.1416028,Jean-Julien Aucouturier+SONY CSL Paris>FRA>company;Francois Pachet+SONY CSL Paris>FRA>company;Peter Hanappe+SONY CSL Paris>FRA>company,"This paper proposes to use the techniques of Music Information Retrieval in the context of Music Interaction. We describe a system, the SongSampler, inspired by the technology of audio sampling, which automatically samples a song to produce an instrument (typically using a MIDI keyboard) that plays sounds found in the original audio file. Playing with such an instrument creates an original situation in which listeners play their own music with the sounds of their favourite tunes, in a constant interaction with a music database. The paper describes the main technical issues at stake concerning the integration of music information retrieval in an interactive instrument, and reports on preliminary experiments."
6,David Bainbridge 0001;Sally Jo Cunningham;J. Stephen Downie,GREENSTONE as a Music Digital Library Toolkit.,2004,https://doi.org/10.5281/zenodo.1417573,David Bainbridge+University of Waikato>NZL>education;Sally Jo Cunningham+University of Waikato>NZL>education;J. Stephen Downie+University of Illinois>USA>education,""""""
7,David Bainbridge 0001;Sally Jo Cunningham;J. Stephen Downie,Visual Collaging Of Music In A Digital Library.,2004,https://doi.org/10.5281/zenodo.1415832,David Bainbridge+University of Waikato>NZL>education;Sally Jo Cunningham+University of Waikato>NZL>education;J. Stephen Downie+University of Illinois>USA>education,"This article explores the role visual browsing can play within a digital music library. The context to the work is provided through a review of related techniques drawn from the fields of digital libraries and human computer interaction. Implemented within the open source digital library toolkit Greenstone, a prototype system is described that combines images located through textual metadata with a visualisation technique known as collaging to provide a leisurely, undirected interaction with a music collection. Emphasis in the article is given to the augmentations of the basic technique to work in the musical domain."
8,Roberto Basili 0001;Alfredo Serafini;Armando Stellato,Classification of musical genre: a machine learning approach.,2004,https://doi.org/10.5281/zenodo.1416754,Roberto Basili+University of Rome Tor Vergata>ITA>education;Alfredo Serafini+University of Rome Tor Vergata>ITA>education;Armando Stellato+University of Rome Tor Vergata>ITA>education,"In this paper, we investigate the impact of machine learning algorithms in the development of automatic music classification models aiming to capture genres distinctions. The study of genres as bodies of musical items aggregated according to subjective and local criteria requires corresponding inductive models of such a notion. This process can be thus modeled as an example-driven learning task. We investigated the impact of different musical features on the inductive accuracy by first creating a medium-sized collection of examples for widely recognized genres and then evaluating the performances of different learning algorithms. In this work, features are derived from the MIDI transcriptions of the song collection."
9,Stephan Baumann 0001;Tim Pohle;Shankar Vembu,Towards a Socio-cultural Compatibility of MIR Systems.,2004,https://doi.org/10.5281/zenodo.1417733,Stephan Baumann+German Research Center for Artificial Intelligence>DEU>facility|Technical University of Hamburg>DEU>education;Tim Pohle+German Research Center for Artificial Intelligence>DEU>facility|Technical University of Hamburg>DEU>education;Vembu Shankar+German Research Center for Artificial Intelligence>DEU>facility|Technical University of Hamburg>DEU>education,"Future MIR systems will be of great use and pleasure for potential users. If researchers have a clear picture about their “customers” in mind they can aim at building and evaluating their systems exactly inside the different socio-cultural environments of such music listeners. Since music is in most cases embedded into a socio-cultural process we propose especially to evaluate MIR applications outside the lab during daily activities. For this purpose we designed a mobile music recommendation system relying on a trimodal music similarity metric, which allows for subjective on-the-fly adjustments of recommendations. It offers online access to large-scale metadata repositories as well as an audio database containing 1000 songs. We did first small-scale evaluations of this approach and came to interesting results regarding the perception of song similarity concerning the relations between sound, cultural issues and lyrics. Our paper will also give insights to the three different underlying approaches for song similarity computation (sound, cultural issues, lyrics), focusing in detail on a novel clustering of album reviews as found at online music retailers. Keywords: Socio-cultural issues in MIR, multimodal song similarity, ecological validation."
10,Paul Brossier;Juan Pablo Bello;Mark D. Plumbley,Fast labelling of notes in music signals.,2004,https://doi.org/10.5281/zenodo.1416132,"Paul M. Brossier+Queen Mary College, University of London>GBR>education;Juan P. Bello+Queen Mary College, University of London>GBR>education;Mark D. Plumbley+Queen Mary College, University of London>GBR>education","We present a new system for the estimation of note attributes from a live monophonic music source, within a short time delay and without any previous knowledge of the signal. The labelling is based on the temporal segmentation and the successive estimation of the fundamental frequency of the current note object. The setup, implemented around a small C library, is directed at the robust note segmentation of a variety of audio signals. A system for evaluation of performances is also presented. The further extension to polyphonic signals is considered, as well as design concerns such as portability and integration in other software environments."
