Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
0,Karin Dressler,An Auditory Streaming Approach for Melody Extraction from Polyphonic Music.,2011,https://doi.org/10.5281/zenodo.1416112,Karin Dressler+Fraunhofer Institute for Digital Media Technology IDMT>DEU>facility,"This paper proposes an efficient approach for the identification of the predominant voice from polyphonic musical audio. The algorithm implements an auditory streaming model which builds upon tone objects and salient pitches. The formation of voices is based on the regular update of the frequency and the magnitude of so called streaming agents, which aim at salient tones or pitches close to their preferred frequency range. Streaming agents which succeed to assemble a big magnitude start new voice objects, which in turn add adequate tones. The algorithm was evaluated as part of a melody extraction system during the MIREX audio melody extraction evaluation, where it gained very good results in the voicing detection and overall accuracy."
1,Yu-Ren Chien;Hsin-Min Wang;Shyh-Kang Jeng,An Acoustic-Phonetic Approach to Vocal Melody Extraction.,2011,https://doi.org/10.5281/zenodo.1416450,Yu-Ren Chien+National Taiwan University>TWN>education|Academia Sinica>Unknown>Unknown;Hsin-Min Wang+Academia Sinica>Unknown>Unknown|National Taiwan University>TWN>education;Shyh-Kang Jeng+National Taiwan University>TWN>education,"This paper addresses the problem of extracting vocal melodies from polyphonic audio. In short-term processing, a timbral distance between each pitch contour and the space of human voice is measured, so as to isolate any vocal pitch contour. Computation of the timbral distance is based on an acoustic-phonetic parametrization of human voiced sound. Long-term processing organizes short-term procedures in such a manner that relatively reliable melody segments are determined first. Tested on vocal excerpts from the ADC 2004 dataset, the proposed system achieves an overall transcription accuracy of 77%."
2,Ryunosuke Daido;Seongjun Hahm;Masashi Ito;Shozo Makino;Akinori Ito,A System for Evaluating Singing Enthusiasm for Karaoke.,2011,https://doi.org/10.5281/zenodo.1417343,Ryunosuke Daido+Tohoku University>JPN>education;Seong-Jun Hahm+Tohoku Institute of Technology>JPN>education;Masashi Ito+Tohoku Institute of Technology>JPN>education;Shozo Makino+Tohoku Bunka Gakuen University>JPN>education;Akinori Ito+Tohoku University>JPN>education,"Evaluation of singing skill is a popular function of karaoke machines. Here, we introduce a different aspect of evaluating the singing voice of an amateur singer: “enthusiasm”. First, we investigated whether human listeners can evaluate enthusiasm consistently and whether the listener’s perception matches the singer’s enthusiasm. We then identified three acoustic features relevant to the perception of enthusiasm: A-weighted power, “fall-down”, and vibrato extent. Finally, we developed a system for evaluating singing enthusiasm using these features, and obtained a correlation coefficient of 0.65 between the system output and human evaluation."
3,Felix Weninger;Martin Wöllmer;Björn W. Schuller,"Automatic Assessment of Singer Traits in Popular Music: Gender, Age, Height and Race.",2011,https://doi.org/10.5281/zenodo.1417821,Felix Weninger+Technische Universität München>DEU>education;Martin Wöllmer+Technische Universität München>DEU>education;Björn Schuller+Technische Universität München>DEU>education,"We investigate fully automatic recognition of singer traits, i. e., gender, age, height and ‘race’ of the main performing artist(s) in recorded popular music. Monaural source separation techniques are combined to simultaneously enhance harmonic parts and extract the leading voice. For evaluation the UltraStar database of 581 pop music songs with 516 distinct singers is chosen. Extensive test runs with Long Short-Term Memory sequence classification reveal that binary classification of gender, height, race and age reaches up to 89.6, 72.1, 63.3 and 57.6 % unweighted accuracy on beat level in unseen test data."
4,Erdem Unal;Elaine Chew;Panayiotis G. Georgiou;Shrikanth Narayanan,A Preplexity Based Cover Song Matching System for Short Length Queries.,2011,https://doi.org/10.5281/zenodo.1415134,"Erdem Unal+TÜBİTAK BİLGEM>TUR>facility;Elaine Chew+Queen Mary, University of London>GBR>education;Panayiotis Georgiou+University of Southern California>USA>education;Shrikanth S. Narayanan+University of Southern California>USA>education","A music retrieval system that matches a short length music query with its variations in a database is proposed. In order to avoid the negative effects of different orchestration and performance style and tempo on transcription and matching, a mid-level representation schema and a tonal modeling approach is used. The mid-level representation approach transcribes the music pieces into a sequence of music tags corresponding to major and minor triad labels. From the transcribed sequence, n-gram models are built to statistically represent the harmonic progression. For retrieval, a perplexity based similarity score is calculated between each n-gram in the database and that for the query. The retrieval performance of the system is presented for a dataset of 2000 classical music pieces modeled using n-grams of sizes 2 through 6. We observe improvements in retrieval performance with increasing query length and n-gram order. The improvement converges to a little over one for all query lengths tested when n reaches 6."
5,Cristina de la Bandera;Ana M. Barbancho;Lorenzo J. Tardón;Simone Sammartino;Isabel Barbancho,Humming Method for Content-Based Music Information Retrieval.,2011,https://doi.org/10.5281/zenodo.1416610,Cristina de la Bandera+Universidad de Málaga>ESP>education;Ana M. Barbancho+Universidad de Málaga>ESP>education;Lorenzo J. Tardón+Universidad de Málaga>ESP>education;Simone Sammartino+Universidad de Málaga>ESP>education;Isabel Barbancho+Universidad de Málaga>ESP>education,"""In this paper a humming method for music information retrieval is presented. The system uses a database with real songs and does not need another type of symbolic representation of them. The system employs an original fingerprint based on chroma vectors to characterize the humming and the references songs. With this fingerprint, it is possible to get the hummed songs without needed of transcription of the notes of the humming or of the songs. The system showed a good performance on Pop/Rock and Spanish folk music."""
6,Brian McFee;Gert R. G. Lanckriet,Large-scale music similarity search with spatial trees.,2011,https://doi.org/10.5281/zenodo.1414930,"Brian McFee+University of California, San Diego>USA>education|University of California, San Diego>USA>education;Gert Lanckriet+University of California, San Diego>USA>education|University of California, San Diego>USA>education","Many music information retrieval tasks require finding the nearest neighbors of a query item in a high-dimensional space. However, the complexity of computing nearest neighbors grows linearly with size of the database, making exact retrieval impractical for large databases. We investigate modern variants of the classical KD-tree algorithm, which efficiently index high-dimensional data by recursive spatial partitioning. Experiments on the Million Song Dataset demonstrate that content-based similarity search can be significantly accelerated by the use of spatial partitioning structures."
7,Silvia García-Díez;Marco Saerens;Mathieu Senelle;François Fouss,A simple-cycles weighted kernel based on harmony structure for similarity retrieval.,2011,https://doi.org/10.5281/zenodo.1415172,Silvia García-Díez+Université catholique de Louvain>BEL>education;Marco Saerens+Université catholique de Louvain>BEL>education;Mathieu Senelle+Université catholique de Louvain – Site de Mons>BEL>education;François Fouss+Université catholique de Louvain – Site de Mons>BEL>education,"This paper introduces a novel methodology for music similarity retrieval based on chord progressions. From each chord progression, a directed labeled graph containing the interval transitions is extracted. This graph will be used as input for a graph comparison method based on simple cycles – cycles where the only repeated nodes are the first and the last one. In music, simple cycles represent the repetitive sub-structures of, e.g., modern pop/rock music. By means of a kernel function [10] whose feature space is spanned by these simple cycles, we obtain a kernel matrix (similarity matrix) which can then be used in music similarity retrieval tasks. The resulting algorithm has a time complexity of O(n+m(c+1)), where n is the number of vertices, m is the number of edges, and c is the number of simple cycles. The performance of our method is tested on both an idiom retrieval task, and a cover song retrieval task. Empirical results show the improved accuracy of our method in comparison with other string-matching, and graph-comparison methods used as baseline."
8,W. Bas de Haas;José Pedro Magalhães;Remco C. Veltkamp;Frans Wiering,HarmTrace: Improving Harmonic Similarity Estimation Using Functional Harmony Analysis.,2011,https://doi.org/10.5281/zenodo.1417063,W. Bas de Haas+Utrecht University>NLD>education;José Pedro Magalhães+Utrecht University>NLD>education;Remco C. Veltkamp+Utrecht University>NLD>education;Frans Wiering+Utrecht University>NLD>education,"Harmony theory has been essential in composing, analysing, and performing music for centuries. Since Western tonal harmony exhibits a considerable amount of structure and regularity, it lends itself to formalisation. In this paper we present HARMTRACE, a system that, given a sequence of symbolic chord labels, automatically derives the harmonic function of a chord in its tonal context. Among other applications, these functional annotations can be used to improve the estimation of harmonic similarity in a local alignment of two annotated chord sequences. We evaluate HARMTRACE and three other harmonic similarity measures on a corpus of 5,028 chord sequences that contains harmonically related pieces. The results show that HARMTRACE outperforms all three other similarity measures, and that information about the harmonic function of a chord improves the estimation of harmonic similarity between two chord sequences."
9,Daniel Wolff;Tillman Weyde,Adapting Metrics for Music Similarity Using Comparative Ratings.,2011,https://doi.org/10.5281/zenodo.1416440,Daniel Wolff+City University London>GBR>education|Unknown>Unknown>Unknown;Tillman Weyde+City University London>GBR>education|Unknown>Unknown>Unknown,"Understanding how we relate and compare pieces of music has been a topic of great interest in musicology as well as for business applications, such as music recommender systems. The way music is compared seems to vary among both individuals and cultures. Adapting a generic model to user ratings is useful for personalisation and can help to better understand such differences. This paper presents an approach to use machine learning techniques for analysing user data that specifies song similarity. We explore the potential for learning generalisable similarity measures with two state-of-the-art algorithms for learning metrics. We use the audio clips and user ratings in the MagnaTagATune dataset, enriched with genre annotations from the Magnatune label."
10,Dominik Schnitzer;Arthur Flexer;Markus Schedl;Gerhard Widmer,Using Mutual Proximity to Improve Content-Based Audio Similarity.,2011,https://doi.org/10.5281/zenodo.1417979,Dominik Schnitzer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility|Johannes Kepler University>AUT>education;Arthur Flexer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility|Johannes Kepler University>AUT>education;Markus Schedl+Johannes Kepler University>AUT>education;Gerhard Widmer+Austrian Research Institute for Artificial Intelligence (OFAI)>AUT>facility|Johannes Kepler University>AUT>education,"This work introduces Mutual Proximity, an unsupervised method which transforms arbitrary distances to similarities computed from the shared neighborhood of two data points. This reinterpretation aims to correct inconsistencies in the original distance space, like the hub phenomenon. Hubs are objects which appear unwontedly often as nearest neighbors in predominantly high-dimensional spaces. We apply Mutual Proximity to a widely used and standard content-based audio similarity algorithm. The algorithm is known to be negatively affected by the high number of hubs it produces. We show that without a modification of the audio similarity features or inclusion of additional knowledge about the datasets, applying Mutual Proximity leads to a significant increase of retrieval quality: (1) hubs decrease and (2) the k-nearest-neighbor classification rates increase significantly. The results of this paper show that taking the mutual neighborhood of objects into account is an important aspect which should be considered for this class of content-based audio similarity algorithms."
11,Ju-Chiang Wang;Hung-Shin Lee;Hsin-Min Wang;Shyh-Kang Jeng,Learning the Similarity of Audio Music in Bag-of-frames Representation from Tagged Music Data.,2011,https://doi.org/10.5281/zenodo.1417219,Ju-Chiang Wang+National Taiwan University>TWN>education|Academia Sinica>Unknown>facility;Hung-Shin Lee+National Taiwan University>TWN>education|Academia Sinica>Unknown>facility;Hsin-Min Wang+Academia Sinica>Unknown>facility;Shyh-Kang Jeng+National Taiwan University>TWN>education,"Due to the cold-start problem, measuring the similarity between two pieces of audio music based on their low-level acoustic features is critical to many Music Information Retrieval (MIR) systems. In this paper, we apply the bag-of-frames (BOF) approach to represent low-level acoustic features of a song and exploit music tags to help improve the performance of the audio-based music similarity computation. We first introduce a Gaussian mixture model (GMM) as the encoding reference for BOF modeling, then we propose a novel learning algorithm to minimize the similarity gap between low-level acoustic features and music tags with respect to the prior weights of the pre-trained GMM. The results of audio-based query-by-example MIR experiments on the MajorMiner and Magnatagatune datasets demonstrate the effectiveness of the proposed method, which gives a potential to guide MIR systems that employ BOF modeling."
12,Teppo E. Ahonen;Kjell Lemström;Simo Linkola,"Compression-based Similarity Measures in Symbolic, Polyphonic Music.",2011,https://doi.org/10.5281/zenodo.1414816,Teppo E. Ahonen+University of Helsinki>FIN>education;Kjell Lemström+University of Helsinki>FIN>education;Simo Linkola+University of Helsinki>FIN>education,"We present a novel compression-based method for measuring similarity between sequences of symbolic, polyphonic music. The method is based on mapping the values of binary chromagrams extracted from MIDI files to tonal centroids, then quantizing the tonal centroid representation values to sequences, and finally measuring the similarity between the quantized sequences using Normalized Compression Distance (NCD). The method is comprehensively evaluated with a test set of classical music variations, and the highest achieved precision and recall values suggest that the proposed method can be applied for similarity measuring. Also, we analyze the performance of the method and discuss what should be taken into consideration when applying the method for measurement tasks."
13,Dmitry Bogdanov;Perfecto Herrera,How Much Metadata Do We Need in Music Recommendation? A Subjective Evaluation Using Preference Sets.,2011,https://doi.org/10.5281/zenodo.1415104,Dmitry Bogdanov+Universitat Pompeu Fabra>ESP>education;Perfecto Herrera+Universitat Pompeu Fabra>ESP>education,"In this work we consider distance-based approaches to music recommendation, relying on an explicit set of music tracks provided by the user as evidence of his/her music preferences. Firstly, we propose a purely content-based approach, working on low-level (timbral, temporal, and tonal) and inferred high-level semantic descriptions of music. Secondly, we consider its simple refinement by adding a minimum amount of genre metadata. We compare the proposed approaches with one content-based and three metadata-based baselines. As such, we consider content-based approach working on inferred semantic descriptors, a tag-based recommender exploiting artist tags, a commercial black-box recommender partially employing collaborative filtering information, and a simple genre-based random recommender. We conduct a listening experiment with 19 participants. The obtained results reveal that although the low-level/semantic content-based approach does not achieve the performance of the baseline working exclusively on the inferred semantic descriptors, the proposed refinement provides significant improvement in the listeners’ satisfaction comparable with metadata-based approaches, and surpasses these approaches by the number of novel relevant recommendations. We conclude that the proposed content-based approach refined by simple genre metadata is suited for music discovery not only in the long-tail but also within popular music items."
14,Yajie Hu;Mitsunori Ogihara,NextOne Player: A Music Recommendation System Based on User Behavior.,2011,https://doi.org/10.5281/zenodo.1418301,Yajie Hu+University of Miami>USA>education|University of Miami>USA>education;Mitsunori Ogihara+University of Miami>USA>education|University of Miami>USA>education,"We present a new approach to recommend suitable tracks from a collection of songs to the user. The goal of the system is to recommend songs that are favored by the user, are fresh to the user’s ear, and fit the user’s listening pattern. We use “Forgetting Curve” to assess freshness of a song and evaluate “favoredness” using user log. We analyze user’s listening pattern to estimate the level of interest of the user in the next song. Also, we treat user behavior on the song being played as feedback to adjust the recommendation strategy for the next one. We develop an application to evaluate our approach in the real world. The user logs of trial volunteers show good performance of the proposed method."
15,Jin Ha Lee,How Similar Is Too Similar?: Exploring Users' Perceptions of Similarity in Playlist Evaluation.,2011,https://doi.org/10.5281/zenodo.1417125,Jin Ha Lee+University of Washington>USA>education,"The Audio Music Similarity and Retrieval (AMS) task in the annual Music Information Retrieval eXchange relies on human-evaluation. One limitation of the current design of AMS is that evaluators are provided with scarce contextual information as to why they are evaluating the similarity of the songs and how this information will be used. This study explores the potential use of AMS results for generating playlists based on similarity. We asked participants to listen to a subset of results from the 2010 AMS task and evaluate the set of candidates generated by the algorithms as a playlist generated from a seed song (the query). We found that while similarity does affect how people feel about the candidate set as a playlist, other factors such as variety, metadata, personal preference, familiarity, mix of familiar and new music, etc. also strongly affect users' perceptions of playlist quality as well. We discuss six user behaviors in detail and the implications for the AMS evaluation task."
