Unnamed: 0,Authors,Title,Year,Link,Authors with Affiliations,Abstract
0,Abhishek Singhi;Daniel G. Brown 0001,"On Cultural, Textual and Experiential Aspects of Music Mood.",2014,https://doi.org/10.5281/zenodo.1417391,Abhishek Singhi+University of Waterloo>CAN>education;Daniel G. Brown+University of Waterloo>CAN>education,"We study the impact of the presence of lyrics on music mood perception for both Canadian and Chinese listeners by conducting a user study of Canadians not of Chinese origin, Chinese-Canadians, and Chinese people who have lived in Canada for fewer than three years. While our original hypotheses were largely connected to cultural components of mood perception, we also analyzed how stable mood assignments were when listeners could read the lyrics of recent popular English songs they were hearing versus when they only heard the songs. We also showed the lyrics of some songs to participants without playing the recorded music. We conclude that people assign different moods to the same song in these three scenarios. People tend to assign a song to the mood cluster that includes “melancholy” more often when they read the lyrics without listening to it, and having access to the lyrics does not help reduce the difference in music mood perception between Canadian and Chinese listeners significantly. Our results cause us to question the idea that songs have “inherent mood”. Rather, we suggest that the mood depends on both cultural and experiential context."
1,Li Su;Li-Fan Yu;Yi-Hsuan Yang,"Sparse Cepstral, Phase Codes for Guitar Playing Technique Classification.",2014,https://doi.org/10.5281/zenodo.1417215,Li Su+Academia Sinica>TWN>education;Li-Fan Yu+Academia Sinica>TWN>education;Yi-Hsuan Yang+Academia Sinica>TWN>education,"Automatic recognition of guitar playing techniques is challenging as it is concerned with subtle nuances of guitar timbres. In this paper, we investigate this research problem by a comparative study on the performance of features extracted from the magnitude spectrum, cepstrum and phase derivatives such as group-delay function (GDF) and instantaneous frequency deviation (IFD) for classifying the playing techniques of electric guitar recordings. We consider up to 7 distinct playing techniques of electric guitar and create a new individual-note dataset comprising of 7 types of guitar tones for each playing technique. The dataset contains 6,580 clips and 11,928 notes. Our evaluation shows that sparse coding is an effective means of mining useful patterns from the primitive time-frequency representations and that combining the sparse representations of logarithm cepstrum, GDF and IFD leads to the highest average F-score of 71.7%. Moreover, from analyzing the confusion matrices we find that cepstral and phase features are particularly important in discriminating highly similar techniques such as pull-off, hammer-on and bending. We also report a preliminary study that demonstrates the potential of the proposed methods in automatic transcription of real-world electric guitar solos."
2,Münevver Köküer;Peter Jancovic;Islah Ali-MacLachlan;Cham Athwal,Automated Detection of Single- and Multi-Note Ornaments in Irish Traditional Flute Playing.,2014,https://doi.org/10.5281/zenodo.1415266,Münevver Köküer+Birmingham City University>GBR>education|University of Birmingham>GBR>education;Peter Jančovič+Birmingham City University>GBR>education|University of Birmingham>GBR>education;Islah Ali-MacLachlan+Birmingham City University>GBR>education|University of Birmingham>GBR>education;Cham Athwal+Birmingham City University>GBR>education|University of Birmingham>GBR>education,"This paper presents an automatic system for the detection of single- and multi-note ornaments in Irish traditional flute playing. This is a challenging problem because ornaments are notes of a very short duration. The presented ornament detection system is based on first detecting onsets and then exploiting the knowledge of musical ornamentation. We employed onset detection methods based on signal envelope and fundamental frequency and customised their parameters to the detection of soft onsets of possibly short duration. Single-note ornaments are detected based on the duration and pitch of segments, determined by adjacent onsets. Multi-note ornaments are detected based on analysing the sequence of segments. Experimental evaluations are performed on monophonic flute recordings from Grey Larsen’s CD, which was manually annotated by an experienced flute player. The onset and single- and multi-note ornament detection performance is presented in terms of the precision, recall and F-measure."
3,Bob L. Sturm;Nick Collins,The Kiki-Bouba Challenge: Algorithmic Composition for Content-based MIR Research and Development.,2014,https://doi.org/10.5281/zenodo.1416364,Bob L. Sturm+Aalborg University>DNK>education;Nick Collins+Durham University>GBR>education,"We propose the “Kiki-Bouba Challenge” (KBC) for the research and development of content-based music information retrieval (MIR) systems. This challenge is unencumbered by several problems typically encountered in MIR research: insufficient data, restrictive copyrights, imperfect ground truth, a lack of specific criteria for classes (e.g., genre), a lack of explicit problem definition, and irreproducibility. KBC provides a limitless amount of free data, a perfect ground truth, and well-specifiable and meaningful characteristics defining each class. These ideal conditions are made possible by open source algorithmic composition — a hitherto under-exploited resource for MIR."
4,Aäron van den Oord;Sander Dieleman;Benjamin Schrauwen,Transfer Learning by Supervised Pre-training for Audio-based Music Classification.,2014,https://doi.org/10.5281/zenodo.1415890,A¨aron van den Oord+Ghent University>BEL>education;Sander Dieleman+Ghent University>BEL>education;Benjamin Schrauwen+Ghent University>BEL>education,"Very few large-scale music research datasets are publicly available. There is an increasing need for such datasets, because the shift from physical to digital distribution in the music industry has given the listener access to a large body of music, which needs to be cataloged efficiently and be easily browsable. Additionally, deep learning and feature learning techniques are becoming increasingly popular for music information retrieval applications, and they typically require large amounts of training data to work well. In this paper, we propose to exploit an available large-scale music dataset, the Million Song Dataset (MSD), for classification tasks on other datasets, by reusing models trained on the MSD for feature extraction. This transfer learning approach, which we refer to as supervised pre-training, was previously shown to be very effective for computer vision problems. We show that features learned from MSD audio fragments in a supervised manner, using tag labels and user listening data, consistently outperform features learned in an unsupervised manner in this setting, provided that the learned feature extractor is of limited complexity. We evaluate our approach on the GTZAN, 1517-Artists, Unique and Magnatagatune datasets."
5,Harald Grohganz;Michael Clausen;Meinard Müller,Estimating Musical Time Information from Performed MIDI Files.,2014,https://doi.org/10.5281/zenodo.1417925,Harald Grohganz+Bonn University>DEU>education;Michael Clausen+Bonn University>DEU>education;Meinard Müller+International Audio Laboratories Erlangen>DEU>facility,"Even though originally developed for exchanging control commands between electronic instruments, MIDI has been used as quasi standard for encoding and storing score-related parameters. MIDI allows for representing musical time information as specified by sheet music as well as physical time information that reflects performance aspects. However, in many of the available MIDI files the musical beat and tempo information is set to a preset value with no relation to the actual music content. In this paper, we introduce a procedure to determine the musical beat grid from a given performed MIDI file. As one main contribution, we show how the global estimate of the time signature can be used to correct local errors in the pulse grid estimation. Different to MIDI quantization, where one tries to map MIDI note onsets onto a given musical pulse grid, our goal is to actually estimate such a grid. In this sense, our procedure can be used in combination with existing MIDI quantization procedures to convert performed MIDI files into semantically enriched score-like MIDI files."
6,Isabel Barbancho;George Tzanetakis;Lorenzo J. Tardón;Peter F. Driessen;Ana M. Barbancho,Estimation of the Direction of Strokes and Arpeggios.,2014,https://doi.org/10.5281/zenodo.1418053,Isabel Barbancho+Universidad de Málaga>ESP>education|University of Victoria>CAN>education;George Tzanetakis+University of Victoria>CAN>education;Lorenzo J. Tardón+Universidad de Málaga>ESP>education;Peter F. Driessen+University of Victoria>CAN>education;Ana M. Barbancho+Universidad de Málaga>ESP>education,"Whenever a chord is played in a musical instrument, the notes are not commonly played at the same time. Actually, in some instruments, it is impossible to trigger multiple notes simultaneously. In others, the player can consciously select the order of the sequence of notes to play to create a chord. In either case, the notes in the chord can be played very fast, and they can be played from the lowest to the highest pitch note (upstroke) or from the highest to the lowest pitch note (downstroke). In this paper, we describe a system to automatically estimate the direction of strokes and arpeggios from audio recordings. The proposed system is based on the analysis of the spectrogram to identify meaningful changes. In addition to the estimation of the up or down stroke direction, the proposed method provides information about the number of notes that constitute the chord, as well as the chord playing speed. The system has been tested with four different instruments: guitar, piano, autoharp and organ."
7,Sam van Herwaarden;Maarten Grachten;W. Bas de Haas,Predicting Expressive Dynamics in Piano Performances using Neural Networks.,2014,https://doi.org/10.5281/zenodo.1416678,Sam van Herwaarden+Austrian Research Institute for AI>AUT>facility;Maarten Grachten+Austrian Research Institute for AI>AUT>facility;W. Bas de Haas+Utrecht University>NLD>education,"This paper presents a model for predicting expressive accentuation in piano performances with neural networks. Using Restricted Boltzmann Machines (RBMs), features are learned from performance data, after which these features are used to predict performed loudness. During feature learning, data describing more than 6000 musical pieces is used; when training for prediction, two datasets are used, both recorded on a Bösendorfer piano (accurately measuring note on- and offset times and velocity values), but describing different compositions performed by different pianists. The resulting model is tested by predicting note velocity for unseen performances. Our approach differs from earlier work in a number of ways: (1) an additional input representation based on a local history of velocity values is used, (2) the RBMs are trained to result in a network with sparse activations, (3) network connectivity is increased by adding skip-connections, and (4) more data is used for training. These modifications result in a network performing better than the state-of-the-art on the same data and more descriptive features, which can be used for rendering performances, or for gaining insight into which aspects of a musical piece influence its performance."
8,Siddharth Sigtia;Emmanouil Benetos;Srikanth Cherla;Tillman Weyde;Artur S. d'Avila Garcez;Simon Dixon,An RNN-based Music Language Model for Improving Automatic Music Transcription.,2014,https://doi.org/10.5281/zenodo.1416792,"Siddharth Sigtia+Centre for Digital Music, Queen Mary University of London>GBR>education;Emmanouil Benetos+City University London>GBR>education;Srikanth Cherla+City University London>GBR>education;Tillman Weyde+City University London>GBR>education;Artur S. d’Avila Garcez+City University London>GBR>education;Simon Dixon+Centre for Digital Music, Queen Mary University of London>GBR>education","In this paper, we investigate the use of Music Language Models (MLMs) for improving Automatic Music Transcription performance. The MLMs are trained on sequences of symbolic polyphonic music from the Nottingham dataset. We train Recurrent Neural Network (RNN)-based models, as they are capable of capturing complex temporal structure present in symbolic music data. Similar to the function of language models in automatic speech recognition, we use the MLMs to generate a prior probability for the occurrence of a sequence. The acoustic AMT model is based on probabilistic latent component analysis, and prior information from the MLM is incorporated into the transcription framework using Dirichlet priors. We test our hybrid models on a dataset of multiple-instrument polyphonic music and report a significant 3% improvement in terms of F-measure, when compared to using an acoustic-only model."
9,Mathieu Giraud;Florence Levé;Florent Mercier;Marc Rigaudière;Donatien Thorez,Towards Modeling Texture in Symbolic Data.,2014,https://doi.org/10.5281/zenodo.1415030,"Mathieu Giraud+LIFL, CNRS>FRA>facility|University of Lille 1>FRA>education;Florence Léve+MIS, UPJV>FRA>education|LIFL, University of Lille 1>FRA>facility;Florent Mercier+University of Lille 1>FRA>education;Marc Rigaudière+University of Lorraine>FRA>education;Donatien Thorez+University of Lille 1>FRA>education","Studying texture is a part of many musicological analyses. The change of texture plays an important role in the cognition of musical structures. Texture is a feature commonly used to analyze musical audio data, but it is rarely taken into account in symbolic studies. We propose to formalize the texture in classical Western instrumental music as melody and accompaniment layers, and provide an algorithm able to detect homorhythmic layers in polyphonic data where voices are not separated. We present an evaluation of these methods for parallel motions against a ground truth analysis of ten instrumental pieces, including the first movements of the six quatuors op. 33 by Haydn."
10,Nadine Kroher;Emilia Gómez;Catherine Guastavino;Francisco Gómez 0001;Jordi Bonada,Computational Models for Perceived Melodic Similarity in A Cappella Flamenco Singing.,2014,https://doi.org/10.5281/zenodo.1416306,N. Kroher+Universitat Pompeu Fabra>ESP>education|McGill University>CAN>education|Technical University of Madrid>ESP>education;E. Gómez+Universitat Pompeu Fabra>ESP>education|McGill University>CAN>education|Technical University of Madrid>ESP>education;C. Guastavino+McGill University>CAN>education;F. Gómez+Technical University of Madrid>ESP>education;J. Bonada+Universitat Pompeu Fabra>ESP>education,"The present study investigates the mechanisms involved in the perception of melodic similarity in the context of a cappella flamenco singing performances. Flamenco songs belonging to the same style are characterized by a common melodic skeleton, which is subject to spontaneous improvisation containing strong prolongations and ornamentations. For our research we collected human similarity judgements from naïve and expert listeners who listened to audio recordings of a cappella flamenco performances as well as synthesized versions of the same songs. We furthermore calculated distances from manually extracted high-level descriptors defined by flamenco experts. The suitability of a set of computational melodic similarity measures was evaluated by analyzing the correlation between computed similarity and human ratings. We observed significant differences between listener groups and stimuli types. Furthermore, we observed a high correlation between human ratings and similarities computed from features from flamenco experts. We also observed that computational models based on temporal deviation, dynamics and ornamentation are better suited to model perceived similarity for this material than models based on chroma distance."
11,Christopher Antila;Julie Cumming,The VIS Framework: Analyzing Counterpoint in Large Datasets.,2014,https://doi.org/10.5281/zenodo.1417767,Christopher Antila+McGill University>CAN>education;Julie Cumming+McGill University>CAN>education,"The VIS Framework for Music Analysis is a modular Python library designed for “big data” queries in symbolic musical data. Initially created as a tool for studying musical style change in counterpoint, we have built on the music21 and pandas libraries to provide the foundation for much more. We describe the musicological needs that inspired the creation and growth of the VIS Framework, along with a survey of similar previous research. To demonstrate the effectiveness of our analytic approach and software, we present a sample query showing that the most commonly repeated contrapuntal patterns vary between three related style periods. We also emphasize our adaptation of typical n-gram-based research in music, our implementation strategy in VIS, and the flexibility of this approach for future researchers."
12,Yoonchang Han;Kyogu Lee,Hierarchical Approach to Detect Common Mistakes of Beginner Flute Players.,2014,https://doi.org/10.5281/zenodo.1415878,Yoonchang Han+Seoul National University>KOR>education;Kyogu Lee+Seoul National University>KOR>education,"Music lessons are a repetitive process of giving feedback on a student’s performance techniques. The manner in which performance skills are improved depends on the particular instrument, and therefore, it is important to consider the unique characteristics of the target instrument. In this paper, we investigate the common mistakes of beginner flute players and propose a hierarchical approach to detect such mistakes. We first examine the structure and mechanism of the flute, and define several types of common mistakes that can be caused by incorrect assembly, poor blowing skills, or mis-fingering. We propose tailored algorithms for detecting each case by combining deterministic signal processing and deep learning, to quantify the quality of a flute sound. The system is structured hierarchically, as mis-fingering detection requires the input sound to be correctly assembled and blown to discriminate minor sound difference. Experimental results show that it is possible to identify different mistakes in flute performance using our proposed algorithms."
13,Siying Wang;Sebastian Ewert;Simon Dixon,Robust Joint Alignment of Multiple Versions of a Piece of Music.,2014,https://doi.org/10.5281/zenodo.1416382,Siying Wang+Queen Mary University of London>GBR>education;Sebastian Ewert+Queen Mary University of London>GBR>education;Simon Dixon+Queen Mary University of London>GBR>education,"Large music content libraries often comprise multiple versions of a piece of music. To establish a link between different versions, automatic music alignment methods map each position in one version to a corresponding position in another version. Due to the leeway in interpreting a piece, any two versions can differ significantly, for example, in terms of local tempo, articulation, or playing style. For a given pair of versions, these differences can be significant such that even state-of-the-art methods fail to identify a correct alignment. In this paper, we present a novel method that increases the robustness for difficult to align cases. Instead of aligning only pairs of versions as done in previous methods, our method aligns multiple versions in a joint manner. This way, the alignment can be computed by comparing each version not only with one but with several versions, which stabilizes the comparison and leads to an increase in alignment robustness. Using recordings from the Mazurka Project, the alignment error for our proposed method was 14% lower on average compared to a state-of-the-art method, with significantly less outliers (standard deviation 53% lower)."
